author,loc,spcd,treeno,coreno,cv,satw,extsatw,dw,extdw,sg,extsg,meth,ht
WDS_Virginia_Pine_P1,V-30,132,17,B,,1.938,1.95,0.838,0.808,0.5086,0.4838,3,
WDS_Virginia_Pine_P1,V-30,132,18,A,,2.158,2.178,0.84,0.792,0.4499,0.416,3,
WDS_Virginia_Pine_P1,V-30,132,18,B,,1.922,1.938,0.72,0.68,0.4305,0.3994,3,
WDS_Virginia_Pine_P1,V-30,132,19,A,,1.538,1.558,0.59,0.57,0.4424,0.4189,3,
WDS_Virginia_Pine_P1,V-30,132,19,B,,1.4,1.416,0.536,0.512,0.4414,0.4134,3,
WDS_Virginia_Pine_P1,V-30,132,20,A,,2.372,2.4,0.908,0.862,0.4413,0.4102,3,
WDS_Virginia_Pine_P1,V-30,132,20,B,,2.412,2.434,0.872,0.84,0.4133,0.392,3,
WDS_Virginia_Pine_P1,V-30,132,21,A,,1.632,1.642,0.656,0.608,0.467,0.4248,3,
WDS_Virginia_Pine_P1,V-30,132,21,B,,2.004,2.012,0.902,0.786,0.5332,0.4518,3,
WDS_Virginia_Pine_P1,V-30,132,22,A,,2.738,2.75,1.164,1.032,0.4985,0.4313,3,
WDS_Virginia_Pine_P1,V-30,132,22,B,,2.108,2.122,0.852,0.74,0.47,0.3966,3,
WDS_Virginia_Pine_P1,V-30,132,23,A,,1.583,1.598,0.634,0.602,0.465,0.4333,3,
WDS_Virginia_Pine_P1,V-30,132,23,B,,1.604,1.622,0.624,0.598,0.4496,0.4227,3,
WDS_Virginia_Pine_P1,V-30,132,24,A,,2.86,2.87,1.188,1.102,0.4852,0.4429,3,
WDS_Virginia_Pine_P1,V-30,132,24,B,,2.24,2.252,0.9,0.842,0.4667,0.4295,3,
WDS_Virginia_Pine_P1,V-30,132,25,A,,2.362,2.382,0.92,0.89,0.4503,0.4292,3,
WDS_Virginia_Pine_P1,V-30,132,25,B,,2.9,2.922,1.154,1.118,0.4616,0.4411,3,
WDS_Virginia_Pine_P1,V-30,132,26,A,,1.852,1.866,0.696,0.648,0.4321,0.3948,3,
WDS_Virginia_Pine_P1,V-30,132,26,B,,2.118,2.132,0.814,0.782,0.4433,0.4202,3,
WDS_Virginia_Pine_P1,V-30,132,27,A,,2.828,2.83,1.11,1.028,0.4543,0.4155,3,
WDS_Virginia_Pine_P1,V-30,132,27,B,,3.072,3.092,1.318,1.19,0.5039,0.4441,3,
WDS_Virginia_Pine_P1,V-30,132,28,A,,2.526,2.56,0.978,0.92,0.4471,0.4105,3,
WDS_Virginia_Pine_P1,V-30,132,28,B,,2.85,2.888,1.104,1.048,0.4474,0.4151,3,
WDS_Virginia_Pine_P1,V-30,132,29,A,,2.284,2.308,0.922,0.872,0.4693,0.4347,3,
WDS_Virginia_Pine_P1,V-30,132,29,B,,2.232,2.252,0.884,0.852,0.459,0.4354,3,
WDS_Virginia_Pine_P1,V-30,132,30,A,,2.438,2.45,1.052,0.94,0.5073,0.4425,3,
WDS_Virginia_Pine_P1,V-30,132,30,B,,1.628,1.632,0.67,0.596,0.48,0.4181,3,
WDS_Virginia_Pine_P1,V-31,132,16,A,,3.06,3.058,1.16,1.112,0.4364,0.416,3,
WDS_Virginia_Pine_P1,V-31,132,16,B,,2.988,2.998,1.138,1.092,0.4387,0.4168,3,
WDS_Virginia_Pine_P1,V-31,132,17,A,,1.456,1.46,0.564,0.508,0.4474,0.3956,3,
WDS_Virginia_Pine_P1,V-31,132,17,B,,1.816,1.814,0.712,0.642,0.4537,0.4034,3,
WDS_Virginia_Pine_P1,V-31,132,18,A,,3.166,3.17,1.348,1.266,0.4994,0.4635,3,
WDS_Virginia_Pine_P1,V-31,132,18,B,,2.698,2.702,1.062,1.022,0.4558,0.4353,3,
WDS_Virginia_Pine_P1,V-31,132,19,A,,3.458,3.462,1.42,1.366,0.4787,0.457,3,
WDS_Virginia_Pine_P1,V-31,132,19,B,,2.688,2.688,1.09,1.048,0.4718,0.4508,3,
WDS_Virginia_Pine_P1,V-31,132,20,A,,2.614,2.622,1.028,0.962,0.4553,0.4203,3,
WDS_Virginia_Pine_P1,V-31,132,20,B,,2.434,2.432,0.926,0.878,0.4382,0.4126,3,
WDS_Virginia_Pine_P1,V-31,132,21,A,,2.644,2.642,1.12,1.052,0.4964,0.4619,3,
WDS_Virginia_Pine_P1,V-31,132,21,B,,2.498,2.5,1.084,0.996,0.5107,0.4622,3,
WDS_Virginia_Pine_P1,V-31,132,22,A,,3.12,3.134,1.33,1.268,0.5001,0.4705,3,
WDS_Virginia_Pine_P1,V-31,132,22,B,,2.814,2.816,1.168,1.082,0.4848,0.4432,3,
WDS_Virginia_Pine_P1,V-31,132,23,A,,3.548,3.55,1.448,1.34,0.4753,0.4342,3,
WDS_Virginia_Pine_P1,V-31,132,23,B,,3.358,3.358,1.4,1.326,0.4873,0.4575,3,
WDS_Virginia_Pine_P1,V-31,132,24,A,,3.58,3.58,1.392,1.318,0.4494,0.422,3,
WDS_Virginia_Pine_P1,V-31,132,24,B,,3.542,3.55,1.374,1.318,0.4481,0.4261,3,
WDS_Virginia_Pine_P1,V-31,132,25,A,,2.27,2.268,0.862,0.804,0.4373,0.4041,3,
WDS_Virginia_Pine_P1,V-31,132,25,B,,2.99,3.984,1.252,1.15,0.4898,0.3207,3,
WDS_Virginia_Pine_P1,V-31,132,26,A,,1.67,1.678,0.61,0.58,0.4182,0.3927,3,
WDS_Virginia_Pine_P1,V-31,132,26,B,,1.57,1.576,0.564,0.532,0.4103,0.3823,3,
WDS_Virginia_Pine_P1,V-31,132,27,A,,1.834,1.834,0.718,0.648,0.4529,0.4026,3,
WDS_Virginia_Pine_P1,V-31,132,27,B,,1.664,1.66,0.632,0.562,0.4373,0.3835,3,
WDS_Virginia_Pine_P1,V-31,132,28,A,,3.6,3.606,1.428,1.31,0.4599,0.4156,3,
WDS_Virginia_Pine_P1,V-31,132,28,B,,3.828,3.822,1.566,1.412,0.4766,0.4237,3,
WDS_Virginia_Pine_P1,V-31,132,29,A,,2.756,2.758,1.066,1.02,0.4466,0.4242,3,
WDS_Virginia_Pine_P1,V-31,132,29,B,,2.584,2.592,1.024,0.986,0.4593,0.4381,3,
WDS_Virginia_Pine_P1,V-31,132,30,A,,1.492,1.496,0.596,0.54,0.4636,0.4125,3,
WDS_Virginia_Pine_P1,V-31,132,30,B,,1.65,1.646,0.68,0.622,0.4808,0.4348,3,
WDS_Virginia_Pine_P1,V-31,132,1,A,,1.31,1.308,0.516,0.5,0.4561,0.4406,3,
WDS_Virginia_Pine_P1,V-31,132,1,B,,1.572,1.572,0.634,0.618,0.4688,0.4551,3,
WDS_Virginia_Pine_P1,V-31,132,2,A,,1.552,1.548,0.616,0.59,0.4602,0.4391,3,
WDS_Virginia_Pine_P1,V-31,132,2,B,,1.326,1.32,0.518,0.498,0.4518,0.434,3,
WDS_Virginia_Pine_P1,V-31,132,3,A,,1.52,1.52,0.608,0.578,0.4643,0.438,3,
WDS_Virginia_Pine_P1,V-31,132,3,B,,1.67,1.668,0.696,0.664,0.4871,0.4618,3,
WDS_Virginia_Pine_P1,V-31,132,4,A,,3.274,3.278,1.374,1.288,0.4911,0.4548,3,
WDS_Virginia_Pine_P1,V-31,132,4,B,,3.246,3.242,1.324,1.262,0.475,0.4499,3,
WDS_Virginia_Pine_P1,V-31,132,5,A,,1.55,1.55,0.61,0.588,0.4557,0.4367,3,
WDS_Virginia_Pine_P1,V-31,132,5,B,,1.366,1.36,0.522,0.496,0.4404,0.4174,3,
WDS_Virginia_Pine_P1,V-31,132,6,A,,2.316,2.314,0.95,0.902,0.4781,0.4507,3,
WDS_Virginia_Pine_P1,V-31,132,6,B,,2.42,2.412,1.048,0.998,0.5095,0.483,3,
WDS_Virginia_Pine_P1,V-31,132,7,A,,2.426,2.422,0.99,0.926,0.4753,0.4407,3,
WDS_Virginia_Pine_P1,V-31,132,7,B,,2.58,2.578,1.108,1.022,0.5045,0.4595,3,
WDS_Virginia_Pine_P1,V-31,132,8,A,,1.662,1.662,0.622,0.592,0.43,0.4063,3,
WDS_Virginia_Pine_P1,V-31,132,8,B,,1.484,1.482,0.548,0.522,0.4234,0.4012,3,
WDS_Virginia_Pine_P1,V-31,132,9,A,,2.614,2.612,1.07,0.95,0.477,0.4161,3,
WDS_Virginia_Pine_P1,V-31,132,9,B,,2.096,2.084,0.816,0.726,0.45,0.3962,3,
WDS_Virginia_Pine_P1,V-31,132,10,A,,3.484,3.484,1.4,1.318,0.4668,0.4354,3,
WDS_Virginia_Pine_P1,V-31,132,10,B,,4.166,4.188,1.658,1.58,0.4616,0.434,3,
WDS_Virginia_Pine_P1,V-31,132,11,A,,3.152,3.152,1.246,1.2,0.458,0.4385,3,
WDS_Virginia_Pine_P1,V-31,132,11,B,,3.356,3.364,1.428,1.368,0.4991,0.4733,3,
WDS_Virginia_Pine_P1,V-31,132,12,A,,1.41,1.422,0.532,0.51,0.434,0.4095,3,
WDS_Virginia_Pine_P1,V-31,132,12,B,,1.564,1.572,0.596,0.574,0.439,0.418,3,
WDS_Virginia_Pine_P1,V-31,132,13,A,,2.796,2.816,1.136,1.092,0.4728,0.448,3,
WDS_Virginia_Pine_P1,V-31,132,13,B,,3.044,3.048,1.25,1.196,0.4787,0.4541,3,
WDS_Virginia_Pine_P1,V-31,132,14,A,,2.718,2.712,1.124,1.048,0.4827,0.4462,3,
WDS_Virginia_Pine_P1,V-31,132,14,B,,2.716,2.718,1.086,1.012,0.4641,0.4275,3,
WDS_Virginia_Pine_P1,V-31,132,15,A,,2.246,2.248,0.928,0.87,0.4822,0.4469,3,
WDS_Virginia_Pine_P1,V-31,132,15,B,,1.998,1.994,0.806,0.75,0.4689,0.4325,3,
WDS_Virginia_Pine_P1,V-32,132,17,A,,1.956,1.958,0.902,0.836,0.5488,0.5011,3,
WDS_Virginia_Pine_P1,V-32,132,17,B,,2.226,2.228,1.046,0.982,0.5613,0.5202,3,
WDS_Virginia_Pine_P1,V-32,132,18,A,,2.52,2.528,0.928,0.89,0.4221,0.401,3,
WDS_Virginia_Pine_P1,V-32,132,18,B,,2.552,2.56,0.982,0.946,0.444,0.4238,3,
WDS_Virginia_Pine_P1,V-32,132,19,A,,3.022,3.032,1.23,1.182,0.4738,0.4507,3,
WDS_Virginia_Pine_P1,V-32,132,19,B,,2.61,2.62,1.072,1.038,0.4789,0.4592,3,
WDS_Virginia_Pine_P1,V-32,132,20,A,,2.296,2.282,0.918,0.878,0.4641,0.4439,3,
WDS_Virginia_Pine_P1,V-32,132,20,B,,2.618,2.628,1.038,0.994,0.4596,0.4353,3,
WDS_Virginia_Pine_P1,V-32,132,21,A,,1.6,1.6,0.638,0.61,0.4627,0.4393,3,
WDS_Virginia_Pine_P1,V-32,132,21,B,,2.038,2.034,0.89,0.852,0.5145,0.49,3,
WDS_Virginia_Pine_P1,V-32,132,22,A,,2.164,2.152,0.936,0.822,0.5088,0.4402,3,
WDS_Virginia_Pine_P1,V-32,132,22,B,,2.414,2.408,1.086,0.99,0.5329,0.4794,3,
WDS_Virginia_Pine_P1,V-32,132,23,A,,2.448,2.458,1.048,1.004,0.5026,0.4758,3,
WDS_Virginia_Pine_P1,V-32,132,23,B,,2.432,2.438,1.094,1.036,0.5329,0.4983,3,
WDS_Virginia_Pine_P1,V-32,132,16,A,,2.594,2.6,1.166,1,0.5324,0.4437,3,
WDS_Virginia_Pine_P1,V-32,132,24,A,,2.966,2.97,1.2,1.144,0.4705,0.4445,3,
WDS_Virginia_Pine_P1,V-32,132,24,B,,2.796,2.786,1.114,1.078,0.4622,0.4468,3,
WDS_Virginia_Pine_P1,V-32,132,25,A,,2.376,2.372,1.06,0.898,0.5277,0.4357,3,
WDS_Virginia_Pine_P1,V-32,132,25,B,,2.776,2.768,1.274,1.092,0.5457,0.457,3,
WDS_Virginia_Pine_P1,V-32,132,26,A,,2.176,2.184,0.89,0.858,0.4765,0.4547,3,
WDS_Virginia_Pine_P1,V-32,132,26,B,,2.81,2.818,1.206,1.18,0.5041,0.4898,3,
WDS_Virginia_Pine_P1,V-32,132,27,A,,1.458,1.46,0.56,0.528,0.443,0.4134,3,
WDS_Virginia_Pine_P1,V-32,132,27,B,,1.878,1.876,0.76,0.722,0.4707,0.4441,3,
WDS_Virginia_Pine_P1,V-32,132,28,A,,2.124,2.122,0.906,0.884,0.5005,0.4868,3,
WDS_Virginia_Pine_P1,V-32,132,28,B,,2.054,2.048,0.868,0.844,0.4951,0.4807,3,
WDS_Virginia_Pine_P1,V-32,132,29,A,,3.038,3.05,1.278,1.25,0.4924,0.4776,3,
WDS_Virginia_Pine_P1,V-32,132,29,B,,2.004,2.006,0.822,0.788,0.4781,0.4547,3,
WDS_Virginia_Pine_P1,V-32,132,30,A,,2.83,2.822,1.268,1.09,0.5304,0.4459,3,
WDS_Virginia_Pine_P1,V-32,132,30,B,,2.42,2.414,1.096,1,0.5372,0.4837,3,
WDS_Virginia_Pine_P1,V-32,132,16,B,,2.394,2.398,1.038,0.912,0.5102,0.438,3,
WDS_Virginia_Pine_P1,V-32,132,1,A,,1.69,1.688,0.658,0.632,0.45,0.4302,3,
WDS_Virginia_Pine_P1,V-32,132,1,B,,2.012,2.008,0.794,0.766,0.4571,0.4396,3,
WDS_Virginia_Pine_P1,V-32,132,2,A,,1.82,1.82,0.718,0.69,0.457,0.4364,3,
WDS_Virginia_Pine_P1,V-32,132,2,B,,2.404,2.414,0.998,0.97,0.4849,0.4668,3,
WDS_Virginia_Pine_P1,V-32,132,3,A,,3.816,3.826,1.798,1.608,0.5631,0.4919,3,
WDS_Virginia_Pine_P1,V-32,132,3,B,,2.996,2.984,1.382,1.218,0.549,0.4754,3,
WDS_Virginia_Pine_P1,V-32,132,4,A,,2.988,2.992,1.342,1.188,0.5319,0.4604,3,
WDS_Virginia_Pine_P1,V-32,132,4,B,,3.394,3.398,1.504,1.358,0.5235,0.4639,3,
WDS_Virginia_Pine_P1,V-32,132,5,A,,2.084,2.088,0.808,0.78,0.4479,0.4291,3,
WDS_Virginia_Pine_P1,V-32,132,5,B,,2.614,2.618,1.028,0.988,0.4553,0.4341,3,
WDS_Virginia_Pine_P1,V-32,132,6,A,,3.178,3.178,1.356,1.202,0.5007,0.4353,3,
WDS_Virginia_Pine_P1,V-32,132,6,B,,3.28,3.278,1.366,1.272,0.4867,0.4483,3,
WDS_Virginia_Pine_P1,V-32,132,7,A,,2.716,2.708,1.144,1.056,0.4932,0.4509,3,
WDS_Virginia_Pine_P1,V-32,132,7,B,,2.62,2.618,1.2,1.108,0.5444,0.4959,3,
WDS_Virginia_Pine_P1,V-32,132,8,A,,1.466,1.472,0.602,0.578,0.4787,0.4545,3,
WDS_Virginia_Pine_P1,V-32,132,8,B,,1.956,1.968,0.9,0.848,0.5474,0.5065,3,
WDS_Virginia_Pine_P1,V-32,132,9,A,,3.204,3.2,1.374,1.14,0.5037,0.4064,3,
WDS_Virginia_Pine_P1,V-32,132,9,B,,4.584,4.578,2.162,1.768,0.5637,0.4458,3,
WDS_Virginia_Pine_P1,V-32,132,10,A,,2.27,2.282,0.94,0.91,0.4834,0.4627,3,
WDS_Virginia_Pine_P1,V-32,132,10,B,,3.176,3.172,1.374,1.328,0.5089,0.4897,3,
WDS_Virginia_Pine_P1,V-32,132,11,A,,1.284,1.286,0.534,0.492,0.4859,0.441,3,
WDS_Virginia_Pine_P1,V-32,132,11,B,,1.964,1.95,0.834,0.788,0.4979,0.4699,3,
WDS_Virginia_Pine_P1,V-32,132,12,A,,2.132,2.132,0.94,0.902,0.5204,0.4957,3,
WDS_Virginia_Pine_P1,V-32,132,12,B,,1.85,1.844,0.794,0.772,0.5041,0.4897,3,
WDS_Virginia_Pine_P1,V-32,132,13,A,,3.048,3.054,1.192,1.138,0.4524,0.4279,3,
WDS_Virginia_Pine_P1,V-32,132,13,B,,5.678,5.694,2.356,2.26,0.4846,0.4602,3,
WDS_Virginia_Pine_P1,V-32,132,14,A,,2.674,2.674,1.152,1.092,0.5064,0.4757,3,
WDS_Virginia_Pine_P1,V-32,132,14,B,,2.51,2.51,1.114,1.048,0.5245,0.4881,3,
WDS_Virginia_Pine_P1,V-32,132,15,A,,3.398,3.398,1.456,1.406,0.5032,0.483,3,
WDS_Virginia_Pine_P1,V-32,132,15,B,,2.682,2.69,1.14,1.102,0.4984,0.4774,3,
WDS_Virginia_Pine_P1,V-33,132,23,A,,2.924,2.938,1.11,1.058,0.4371,0.4114,3,
WDS_Virginia_Pine_P1,V-33,132,1,A,,1.864,1.86,0.772,0.75,0.4835,0.4687,3,
WDS_Virginia_Pine_P1,V-33,132,1,B,,1.808,1.812,0.734,0.708,0.4724,0.4519,3,
WDS_Virginia_Pine_P1,V-33,132,2,A,,2.02,2.024,0.786,0.768,0.4497,0.4369,3,
WDS_Virginia_Pine_P1,V-33,132,2,B,,1.76,1.762,0.642,0.632,0.4175,0.4096,3,
WDS_Virginia_Pine_P1,V-33,132,3,A,,1.798,1.802,0.752,0.722,0.4891,0.4652,3,
WDS_Virginia_Pine_P1,V-33,132,3,B,,1.97,1.97,0.854,0.814,0.5101,0.4822,3,
WDS_Virginia_Pine_P1,V-33,132,4,A,,1.502,1.508,0.582,0.56,0.4476,0.4262,3,
WDS_Virginia_Pine_P1,V-33,132,4,B,,1.51,1.518,0.584,0.57,0.4466,0.4316,3,
WDS_Virginia_Pine_P1,V-33,132,5,A,,1.79,1.788,0.748,0.712,0.4886,0.4619,3,
WDS_Virginia_Pine_P1,V-33,132,5,B,,1.71,1.71,0.7,0.68,0.477,0.4612,3,
WDS_Virginia_Pine_P1,V-33,132,6,A,,2.346,2.348,0.94,0.898,0.4653,0.4409,3,
WDS_Virginia_Pine_P1,V-33,132,6,B,,2.184,2.196,0.85,0.816,0.4498,0.4265,3,
WDS_Virginia_Pine_P1,V-33,132,7,A,,2.114,2.12,0.83,0.772,0.4544,0.4167,3,
WDS_Virginia_Pine_P1,V-33,132,7,B,,1.682,1.678,0.618,0.592,0.421,0.4019,3,
WDS_Virginia_Pine_P1,V-33,132,8,A,,2.248,2.25,0.88,0.86,0.4529,0.4406,3,
WDS_Virginia_Pine_P1,V-33,132,8,B,,2.514,2.528,0.98,0.958,0.4507,0.4362,3,
WDS_Virginia_Pine_P1,V-33,132,9,A,,2.226,2.22,1.012,0.81,0.5396,0.4177,3,
WDS_Virginia_Pine_P1,V-33,132,9,B,,2.23,2.232,0.882,0.84,0.4583,0.4328,3,
WDS_Virginia_Pine_P1,V-33,132,10,A,,3.226,3.23,1.23,1.186,0.4393,0.4207,3,
WDS_Virginia_Pine_P1,V-33,132,10,B,,3.304,3.32,1.284,1.244,0.4491,0.4306,3,
WDS_Virginia_Pine_P1,V-33,132,11,A,,1.224,1.23,0.466,0.432,0.4386,0.3999,3,
WDS_Virginia_Pine_P1,V-33,132,11,B,,1.84,1.842,0.758,0.698,0.4805,0.4362,3,
WDS_Virginia_Pine_P1,V-33,132,12,A,,1.86,1.874,0.772,0.742,0.4847,0.4589,3,
WDS_Virginia_Pine_P1,V-33,132,12,B,,1.82,1.824,0.754,0.728,0.4837,0.4632,3,
WDS_Virginia_Pine_P1,V-33,132,13,A,,2.126,2.132,0.87,0.8,0.4768,0.4313,3,
WDS_Virginia_Pine_P1,V-33,132,13,B,,2.142,2.144,0.858,0.796,0.4651,0.4261,3,
WDS_Virginia_Pine_P1,V-33,132,14,A,,1.53,1.538,0.59,0.572,0.4451,0.4269,3,
WDS_Virginia_Pine_P1,V-33,132,14,B,,1.31,1.32,0.498,0.482,0.4378,0.418,3,
WDS_Virginia_Pine_P1,V-33,132,15,A,,1.934,1.94,0.902,0.8,0.5563,0.4811,3,
WDS_Virginia_Pine_P1,V-33,132,15,B,,1.744,1.744,0.78,0.694,0.5292,0.4616,3,
WDS_Virginia_Pine_P1,V-33,132,16,A,,2.322,2.338,0.958,0.912,0.4814,0.451,3,
WDS_Virginia_Pine_P1,V-33,132,16,B,,2.046,2.048,0.862,0.816,0.4933,0.4622,3,
WDS_Virginia_Pine_P1,V-33,132,17,A,,1.994,1.992,0.768,0.678,0.4445,0.3859,3,
WDS_Virginia_Pine_P1,V-33,132,17,B,,1.45,1.442,0.536,0.464,0.4239,0.3621,3,
WDS_Virginia_Pine_P1,V-33,132,18,A,,2.852,2.86,1.138,1.078,0.463,0.4335,3,
WDS_Virginia_Pine_P1,V-33,132,18,B,,2.484,2.496,0.982,0.91,0.4581,0.4173,3,
WDS_Virginia_Pine_P1,V-33,132,19,A,,1.908,1.918,0.752,0.718,0.4564,0.4301,3,
WDS_Virginia_Pine_P1,V-33,132,19,B,,1.674,1.672,0.66,0.628,0.4566,0.4318,3,
WDS_Virginia_Pine_P1,V-33,132,20,A,,2.93,2.934,1.166,1.088,0.4616,0.4255,3,
WDS_Virginia_Pine_P1,V-33,132,20,B,,2.842,2.85,1.16,1.076,0.4754,0.4343,3,
WDS_Virginia_Pine_P1,V-33,132,21,A,,1.796,1.79,0.742,0.724,0.4821,0.4704,3,
WDS_Virginia_Pine_P1,V-33,132,21,B,,2.31,2.312,0.996,0.974,0.5069,0.4933,3,
WDS_Virginia_Pine_P1,V-33,132,22,A,,1.468,1.48,0.594,0.54,0.4706,0.4177,3,
WDS_Virginia_Pine_P1,V-33,132,22,B,,1.572,1.58,0.64,0.592,0.474,0.4306,3,
WDS_Virginia_Pine_P1,V-33,132,23,B,,2.408,2.41,0.914,0.866,0.437,0.4104,3,
WDS_Virginia_Pine_P1,V-33,132,24,A,,2.06,2.07,0.76,0.732,0.423,0.403,3,
WDS_Virginia_Pine_P1,V-33,132,24,B,,1.67,1.68,0.582,0.568,0.3964,0.3829,3,
WDS_Virginia_Pine_P1,V-33,132,25,A,,2.528,2.54,1.104,0.988,0.5145,0.4496,3,
WDS_Virginia_Pine_P1,V-33,132,25,B,,2.404,2.418,1.058,0.952,0.5193,0.4559,3,
WDS_Virginia_Pine_P1,V-33,132,26,A,,2.35,2.352,0.98,0.868,0.4874,0.4231,3,
WDS_Virginia_Pine_P1,V-33,132,26,B,,2.044,2.06,0.796,0.74,0.4502,0.4103,3,
WDS_Virginia_Pine_P1,V-33,132,27,A,,1.602,1.61,0.59,0.572,0.4221,0.4051,3,
WDS_Virginia_Pine_P1,V-33,132,27,B,,1.444,1.456,0.536,0.524,0.426,0.4111,3,
WDS_Virginia_Pine_P1,V-33,132,28,A,,2.356,2.362,0.924,0.9,0.4538,0.439,3,
WDS_Virginia_Pine_P1,V-33,132,28,B,,1.828,1.842,0.688,0.65,0.4328,0.402,3,
WDS_Virginia_Pine_P1,V-33,132,29,A,,1.694,1.708,0.68,0.638,0.4663,0.4291,3,
WDS_Virginia_Pine_P1,V-33,132,29,B,,1.664,1.664,0.658,0.62,0.4582,0.4278,3,
WDS_Virginia_Pine_P1,V-33,132,30,A,,2.648,2.662,1.002,0.976,0.4355,0.42,3,
WDS_Virginia_Pine_P1,V-33,132,30,B,,2.44,2.458,0.858,0.83,0.4004,0.3824,3,
WDS_Virginia_Pine_P1,V-34,132,1,A,,1.188,1.202,0.43,0.398,0.4138,0.374,3,
WDS_Virginia_Pine_P1,V-34,132,30,B,,2.152,2.188,0.782,0.748,0.4157,0.3878,3,
WDS_Virginia_Pine_P1,V-34,132,30,A,,2.546,2.572,0.984,0.93,0.4462,0.4134,3,
WDS_Virginia_Pine_P1,V-34,132,29,B,,1.756,1.786,0.664,0.61,0.4351,0.3874,3,
WDS_Virginia_Pine_P1,V-34,132,29,A,,1.84,1.87,0.664,0.628,0.4124,0.38,3,
WDS_Virginia_Pine_P1,V-34,132,28,B,,2.898,2.936,1.3,1.228,0.5311,0.4891,3,
WDS_Virginia_Pine_P1,V-34,132,28,A,,1.566,1.592,0.58,0.56,0.4249,0.4006,3,
WDS_Virginia_Pine_P1,V-34,132,27,B,,2.74,2.778,1.028,0.962,0.4312,0.3935,3,
WDS_Virginia_Pine_P1,V-34,132,27,A,,2.662,2.696,0.982,0.936,0.4229,0.3946,3,
WDS_Virginia_Pine_P1,V-34,132,26,B,,1.502,1.522,0.568,0.546,0.4352,0.4096,3,
WDS_Virginia_Pine_P1,V-34,132,26,A,,1.728,1.748,0.7,0.668,0.4712,0.4405,3,
WDS_Virginia_Pine_P1,V-34,132,25,B,,1.652,1.668,0.64,0.618,0.4475,0.4251,3,
WDS_Virginia_Pine_P1,V-34,132,25,A,,1.408,1.418,0.548,0.538,0.4499,0.4368,3,
WDS_Virginia_Pine_P1,V-34,132,24,B,,3.386,3.448,1.354,1.27,0.4642,0.4222,3,
WDS_Virginia_Pine_P1,V-34,132,24,A,,1.592,1.606,0.542,0.512,0.386,0.3584,3,
WDS_Virginia_Pine_P1,V-34,132,23,B,,1.888,1.914,0.81,0.736,0.5039,0.4436,3,
WDS_Virginia_Pine_P1,V-34,132,23,A,,2.268,2.292,1.01,0.896,0.5266,0.4522,3,
WDS_Virginia_Pine_P1,V-34,132,22,B,,2.032,2.04,0.824,0.78,0.4718,0.4407,3,
WDS_Virginia_Pine_P1,V-34,132,22,A,,2.638,2.668,1.128,1.03,0.5019,0.4457,3,
WDS_Virginia_Pine_P1,V-34,132,21,B,,1.562,1.57,0.642,0.61,0.4792,0.449,3,
WDS_Virginia_Pine_P1,V-34,132,21,A,,1.348,1.358,0.53,0.492,0.4552,0.4143,3,
WDS_Virginia_Pine_P1,V-34,132,20,B,,1.772,1.798,0.702,0.654,0.4592,0.4162,3,
WDS_Virginia_Pine_P1,V-34,132,20,A,,1.53,1.548,0.566,0.54,0.4243,0.3968,3,
WDS_Virginia_Pine_P1,V-34,132,19,B,,1.966,1.996,0.75,0.722,0.4396,0.4135,3,
WDS_Virginia_Pine_P1,V-34,132,19,A,,2.31,2.338,0.934,0.898,0.4702,0.443,3,
WDS_Virginia_Pine_P1,V-34,132,18,B,,1.37,1.39,0.536,0.518,0.4526,0.4279,3,
WDS_Virginia_Pine_P1,V-34,132,18,A,,1.706,1.728,0.674,0.65,0.4577,0.4325,3,
WDS_Virginia_Pine_P1,V-34,132,17,B,,1.448,1.476,0.55,0.538,0.4374,0.4172,3,
WDS_Virginia_Pine_P1,V-34,132,17,A,,1.212,1.232,0.45,0.438,0.4261,0.4055,3,
WDS_Virginia_Pine_P1,V-34,132,16,B,,1.642,1.668,0.662,0.642,0.4686,0.4441,3,
WDS_Virginia_Pine_P1,V-34,132,16,A,,1.44,1.456,0.586,0.562,0.4737,0.4456,3,
WDS_Virginia_Pine_P1,V-34,132,15,B,,2.042,2.062,0.84,0.808,0.4797,0.4534,3,
WDS_Virginia_Pine_P1,V-34,132,15,A,,1.716,1.732,0.666,0.638,0.4484,0.4222,3,
WDS_Virginia_Pine_P1,V-34,132,14,B,,2.24,2.264,0.93,0.906,0.4849,0.4646,3,
WDS_Virginia_Pine_P1,V-34,132,14,A,,2.302,2.33,0.982,0.952,0.5006,0.4759,3,
WDS_Virginia_Pine_P1,V-34,132,13,B,,1.386,1.392,0.5,0.484,0.4123,0.3953,3,
WDS_Virginia_Pine_P1,V-34,132,13,A,,1.396,1.412,0.516,0.496,0.4239,0.3999,3,
WDS_Virginia_Pine_P1,V-34,132,12,B,,1.924,1.948,0.82,0.78,0.5,0.4649,3,
WDS_Virginia_Pine_P1,V-34,132,12,A,,1.258,1.27,0.476,0.46,0.4355,0.4142,3,
WDS_Virginia_Pine_P1,V-34,132,11,B,,1.76,1.778,0.624,0.606,0.4042,0.3865,3,
WDS_Virginia_Pine_P1,V-34,132,11,A,,1.308,1.328,0.454,0.442,0.3945,0.3762,3,
WDS_Virginia_Pine_P1,V-34,132,10,B,,1.966,1.978,0.782,0.742,0.4613,0.4312,3,
WDS_Virginia_Pine_P1,V-34,132,10,A,,1.54,1.55,0.564,0.542,0.4194,0.3979,3,
